,Label,clean_text,String,encoded_label
1589,Non-bullying,gatau serasa nonton wtf benar jakarta virtual and thankyouu for the performance kak syan keren pecah mengecewakan,"""Gatau lagi, serasa nonton wtf beneran di jkt meski virtual and thankyouu for the performance kak syan! Selalu keren dan pecah! Tak pernah sekalipun mengecewakan""",1.0
1590,Non-bullying,tidak lihat ka isyana live benar panggung tetapi terpesona sangat ama live virtual asli keren,"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""",1.0
1591,Non-bullying,yash we the fest even virtual tetap keren sangat kak syann huaaa energi nya dapat sangat,"""yash we the fest even virtual tapi tetep keren bgt kak syann huaaa energi nya dpt bgt""",1.0
1592,Non-bullying,keren sekali sebentar mantap habis ditunggu karya ya kak stay safe and healthy isyana aku,"""Keren banget!!! walaupun sebentar tapi mantap abis! Ditunggu karya selanjutnya ya kak! Stay safe and healthy isyana ku""",1.0
1593,Non-bullying,makaseh jugaa kakaaa inyeeuuuu semoga pantang menyerah kakak teman musisi yaaa,"""makaseh jugaa kakaaa inyeeuuuu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainnya yaaa""",1.0
1594,Non-bullying,thank you syan senang sekali kemarin haha semoga pandemi rencana dilancarkan ya syan,"""Thank you juga, Syan! Seneng banget kemarin haha! Semoga setelah pandemi ini, semua rencana dilancarkan ya, Syan!""",1.0
1595,Non-bullying,hua senang sangat kemarin 35 menitan tetapi senang liat isyan adaptasi kebiasaan baruku semoga teratur maemnya ditunggu karya kaka,"""hua seneng bgt kmrn walaupun Cuma 35 menitan tp seneng liat isyan, adaptasi kebiasaan baruku semoga bisa lebih teratur maemnya, ditunggu karya selanjutnya kaka""",1.0
1596,Non-bullying,senang indonesia musisi idealis berkualitas yang berkarya diapresiasi orang,"""senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tinggi yg masih bisa terus berkarya & diapresiasi oleh banyak orang?""",1.0
1597,Non-bullying,berharap menghadirkan musisi dengan genre dari yang industri biar musik indonesia berwarna,"""Berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri? biar musik Indonesia lebih berwarna""",1.0
1598,Non-bullying,congrats kak isyan semoga impian impian baiknya terwujud aamiin,"""congrats kak isyan semoga semua impian-impian baiknya segera bisa terwujud aamiin""",1.0
1599,Non-bullying,benar benar idola dari musisi dipandang sebelah mata sampai label musik congrats syan,"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""",1.0
1600,Non-bullying,congrats kak isyan semoga karya nya yang kakak sukses teruss,"""CONGRATS KAK ISYAN semoga karya nya apa yg dilakukan kakak sukses teruss""",1.0
1601,Bullying,orang stres gila,"""ORANG INI TERLIHAT SANGAT SANGAT STRES DAN GILA""",0.0
1602,Bullying,saya kalai tuhan gaakan saya jadi manusia pante tidak hidup orang dunia akhlaknya tidak ada tolol bangsat,"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""",0.0
1603,Non-bullying,nya saya nangis kalau lagu nya seiihh kalau nangis karena saking bagus nya lagu nya,"""Biasa nya aq nangis kalo lagu nya seiihh, kalo sekarang nangis karna saking bagus nya lagu nya""",1.0
1604,Non-bullying,definisi minat ketemu bakat ketemu kerja keras,"""definisi minat ketemu bakat ketemu kerja keras""",1.0
1605,Non-bullying,vnagstn astaga si isyana keren sekali musisi lokal selera musiknya mirip gini,"""@vnagstn astaga si isyana keren banget ini; bisa ada musisi lokal yang selera musiknya kayak gini""",1.0
1606,Non-bullying,mashaallah sudah cantik pintar jago nyanyi dan mainin alat musik neng isyanasarasvati ngefans benar mah,"""MashaAllah? udh cantik, pinter, jago nyanyi dn mainin alat musik pula neng @isyanasarasvati ngefans bener ini mah""",1.0
1607,Non-bullying,gilaaaa gila gilaaaa tangan kaki ekspresi n emosi tertuang adi karya yang fantastis,"""Gilaaaa.. gila.. gilaaaa Tangan, kaki, ekspresi, n emosi tertuang adi suatu karya yg fantastis""",1.0
1608,Non-bullying,gosh kali lihat isyana mainin alat musik kaya lihat jiwanya beda merinding gila kaya kepribadiannya serius sangat,"""Gosh, tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda. Merinding gila. Kaya kepribadiannya jadi serius bangett""",1.0
1609,Non-bullying,sumpah allah bagus sangat kereennn merinding aku nya dengerin sampai habis tiba2 saja sampai netesin air mata,"""Sumpah demi allah bagus bangett kereennn merinding ak nya.. dengerin sampe abis tiba2 aja ampe netesin air mata""",1.0
1610,Non-bullying,memutuskan fans isyana gila keren sekali ya otak berdua berfungsi dengan menjalankan perintah tangan kaki bersamaan,"""aku memutuskan untuk menjadi fans isyana. gila keren banget ya, otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki, di waktu bersamaan""",1.0
1611,Non-bullying,amzing isyanaa jujur amazed sekali skill minat isyana bermusik tidak bernyanyi main alat musik jago sekali,"""AMZING ISYANAA!! Jujur aku amazed banget dengan skill dan minat Isyana dalam bermusik. Ga Cuma bernyanyi tapi main alat musik pun jago banget""",1.0
1612,Non-bullying,ngiri liat orang keren main alat musik dalam sekali nikmatin permainan,"""paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri""",1.0
1613,Non-bullying,sampai tidak berkata2 isyana sangat2 sempurna orang,"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""",1.0
1614,Non-bullying,inimah main alat musik olahraga jari kaki mah,"""Inimah bukan main alat musik lagi. Olahraga jari dan kaki ini mah""",1.0
1615,positif,jual makanan anjing dog food happy dog murah harga promo,JUAL MAKANAN ANJING (DOG FOOD) HAPPY DOG MURAH HARGA PROMO,1.0
1616,positif,jual grosir makanan anjing makanan kucing petshop,JUAL GROSIR MAKANAN ANJING MAKANAN KUCING UNTUK PETSHOP,1.0
1617,positif,mentang mentang kamu anak gaul pas dikejar anjing lari bilang saya kabur bilang wow begitu,Jangan mentang-mentang lu anak Gaul. Pas dikejar anjing bukannya lari malah bilang 'terus Gue harus kabur sambil bilang wow gitu?',1.0
1618,negatif,males kalau kerja pagi terus tidak yang antar anjing,"Males itu kalo kerja pagi trus gak ada yg nganter, anjing",0.0
1619,negatif,pagi panggil anjing saja kamu motornya ugal ugalan,Pagi ini cuma mau panggil anjing aja buat elo yang naik motornya ugal ugalan.,0.0
1620,positif,hukumya orang islam pelihara anjing banyak kalangan artis yang plihara,"Mau tanya, hukumya org Islam pelihara anjing? Kan byk kalangan artis yg plihara?",1.0
1621,positif,anjing okay,Cuma karena anjing... okay,1.0
1622,negatif,sok geulis anjing,sok geulis anjing,0.0
1623,positif,cokelat racun anjing kucing,Cokelat merupakan racun bagi anjing dan kucing.,1.0
1624,negatif,anjing juga kamu ler,anjing jg lo ler,0.0
1625,positif,memelihara anjing n kucing nih,Wah aku memelihara anjing n kucing nih,1.0
1626,positif,so sweet pemain gendong anjing pengganggu laga,"So Sweet, Pemain Ini Gendong Anjing Pengganggu Laga",1.0
1627,positif,anak anjing jantan sengaja anak anjing betina menang bermain,Anak anjing jantan sengaja membuat anak anjing betina menang ketika mereka sedang bermain,1.0
1628,positif,anjing putih bertengkar,Sesama anjing putih berantem,1.0
1629,negatif,kesal deh pagi2 anjing aku gigit perban kakiku,kesel deh pagi2 anjing ku masa mau gigit perban kakiku,0.0
1630,negatif,lancau anjing stressnya,Lancau anjing.. stressnya aku..,0.0
1631,positif,mei 2007 mourinho ditangkap diduga menghalangi polisi mengkarantina anjing peliharaannya,"Pada Mei 2007, Mourinho sempat ditangkap karena diduga menghalangi Polisi yang hendak mengkarantina anjing peliharaannya",1.0
1632,positif,pria china tewas selfie anjing laut,Pria Asal China Tewas karena Selfie dengan Anjing Laut,1.0
1633,positif,lucu anak anjing anak kucing,"Mana yang lebih lucu, anak anjing atau anak kucing?",1.0
1634,positif,new jersey department of corrections melatih anjing mengendus ponsel tersembunyi,Di New Jersey dari Department of Corrections melatih anjing untuk mengendus ponsel tersembunyi.,1.0
1635,negatif,beli anjing teman sudah teman kaya anjing,"Tadinya mau beli anjing buat jadi temen. Tapi, udah banyak temen yang pada kaya anjing",0.0
1636,negatif,nyepam sangat anjing,nyepam bgt anjing,0.0
1637,positif,anjing memang ganggu ya gonggong huf,anjing emang ganggu ya gonggong terus huf,1.0
1638,negatif,sih sayang sayangan sudah putus eh anjing anjingan,Dulu sih sayang sayangan udah putus eh anjing anjingan,0.0
1639,positif,cokelat kismis membunuh anjing,Cokelat dan kismis  dapat membunuh anjing.,1.0
1640,negatif,anjing tolol ikut2an membicarakan kepercayaan orang dasar tolol urus kepercayaan kamu kasihan deh,Anjing tolol ini ikut2an ngomongin kepercayaan orang lain dasar tolol urus saja kepercayaan kau kasian Deh.,0.0
1641,positif,kali jogging pas jalan sadar anjing berkeliaran,"Baru kali ini jogging di sini, dan pas di jalan baru sadar di sini banyak anjing berkeliaran",1.0
1642,positif,pengen anjing mirip gini sayang,Pengen anjing kayak gini sayang,1.0
1643,negatif,hp rusak anjing ah,Hp rusak anjing ah,0.0
1644,negatif,si anjing jualan obat wkwk,Si anjing jualan obat.. wkwk,0.0
1645,positif,penyakit anjing gila rabies penyakit menyerang anjing kucing kera dan lain lain,"Penyakit anjing gila atau Rabies :penyakit yang menyerang anjing, kucing, kera dll",1.0
1646,positif,kehadiran orang anjing kucing rumah menyebabkan seekor kucing stres,"Kehadiran orang baru, anjing atau kucing baru, di sebuah rumah dapat menyebabkan seekor kucing menjadi stres.",1.0
1647,positif,anjing menggonggong menggigit orang bicara,Anjing yang menggonggong biasanya tidak menggigit. Orang yang banyak bicara biasanya tidak bisa bekerja.,1.0
1648,positif,kamu mirip anjing kucing setia gampang manja saja,"lu dan aku kayak anjing dan kucing. Yang satu setia, yang satu gampang manja sama siapa aja.",1.0
1649,positif,hyena terkait anjing terkait erat kucing,"Hyena tidak terkait dengan anjing, mereka jauh lebih terkait erat dengan kucing.",1.0
1650,negatif,nyawa kaca anjing,nyawa lebih penting dari pada kaca anjing,0.0
1651,negatif,woyy anjing tolol terus kontolku,Woyy Anjing! TOLOL mulu mirip KONTOLKU!!!,0.0
1652,negatif,anjing akun tolol,ANJING!! AKUN TOLOL,0.0
1653,positif,anjing aing palanya habis bocor bertengkar anjing kampung rebutan cewek,anjing aing palanya habis bocor berantem sama anjing kampung rebutan cewe,1.0
1654,positif,manusia satunya makhluk hidup tertawa hewan anjing kucing tertawa,Manusia bukan satu-satunya makhluk hidup yang bisa tertawa. Hewan seperti anjing dan kucing juga bisa tertawa.,1.0
1655,negatif,eh tahu ni anjing kamu,eh mana tau ni anjing lah kau,0.0
1656,negatif,hai salam kenal pending dpnya cantik orang pending ngapain nih pending dasar anjing delivered,"Hai salam kenal (pending) | DPnya cantik, orang mana? (Pending) | Lagi ngapain nih? (Pending) | Dasar anjing!! (delivered)",0.0
1657,positif,ibu2 bapak2 nenek2 bawa kereta bayi diintip isinya anjing,"banyak ibu2 atau bapak2 atau nenek2 yang bawa kereta bayi, tapi begitu diintip isinya ternyata anjing.",1.0
1658,negatif,kamu suka ama bilang tidak ngejelekin nama w anjing,Kalau lu juga suka ama dia bilang. Gak usah ngejelekin nama w di depan dia. Anjing,0.0
1659,negatif,demen anjing sampai kaya anjing hehe,demen anjing sampe kaya anjing hehe,0.0
1660,positif,hyorin memiliki hewan peliharaan anjing,Hyorin memiliki hewan peliharaan yaitu anjing,1.0
1661,negatif,mukaa kamu passs smaa bulukkk jadi jadiann deh sono anjing babiii,MUKAA LO SAMA DIA PASSS SAMA SMAA BULUKKK JD JADIANN DEH SONO ANJING SAMA BABIII,0.0
1662,negatif,tidak sok ngartis sih anjing sok cantik gaya kamu,"Ga usah sok ngartis sih anjing, jangan sok cantik banyak gaya lu...",0.0
1663,negatif,cwok kaya anjing begitu,cwok kaya anjing gitu,0.0
1664,negatif,efek bergaul anjing kelakuan si nong jadi,efek terlalu sering bergaul sama anjing makanya kelakuan si Nong jdi begitu.,0.0
1665,negatif,dasar anjing,Dasar anjing,0.0
1666,negatif,anjing ni orang mabok stress,anjing ni org mabok atau stress,0.0
1667,negatif,anjing bangsat tai saja,Anjing bangsat tai doang lah,0.0
1668,positif,menjalankan mobil periksa astikan hewan kucing anjing yang berlindung area ban mobil,sebelum menjalankan mobil periksa dan astikan tidak ada hewan seperti kucing atau anjing yg berlindung di area ban atau mobil.,1.0
1669,negatif,si anjing si anjing,SI ANJING SI ANJING,0.0
1670,negatif,kamu perek pemalan pejuh belaga pakai hijab neraka kamu anjing,lo perek pemalan pejuh belaga pake hijab segala. Neraka buat lo anjing,0.0
1671,positif,pahamilah sifat anjing luhur moral beretika tuannya teman penjaga yang setia,"Pahamilah bahwa sifat anjing sangat Luhur moral dan Beretika kepada tuannya, teman dan penjaga yg baik , tentunya Setia",1.0
1672,negatif,ok anjing anak pelacur mak sundal i m coming for u sooner or later,Ok anjing anak pelacur mak sundal?I'm coming for u sooner or later.,0.0
1673,positif,lemah seekor anjing keras gonggongannya,Semakin lemah seekor anjing semakin keras gonggongannya,1.0
1674,negatif,woy tony bangsat are you liverpool shit fan do you know liverpool is fuckin bullshit like city hah anjing,"Woy tony bangsat, are you liverpool shit fan? Do you know liverpool is fuckin bullshit like city hah anjing?",0.0
1675,negatif,anjing si v tolak kamu,Anjing. Daripada sama si v yang nolak lu,0.0
1676,positif,hewan dianugerahi jin keledai anjing,"Beberapa hewan dianugerahi bisa melihat jin, seperti keledai dan anjing",1.0
1677,positif,memiliki kakak perempuan seekor anak anjing,Ia memiliki seorang kakak perempuan dan seekor anak anjing,1.0
1678,positif,negara yurisdiksi memberlakukan sengaja melukai membunuh anjing polisi kejahatan,Di beberapa negara banyak yurisdiksi yang memberlakukan apabila sengaja melukai atau membunuh anjing polisi adalah kejahatan besar,1.0
1679,negatif,anjing bangsat dikenang sampah merindu wes ora peduli,"Terlalu anjing untuk di ingat, terlalu bangsat untuk dikenang, terlalu sampah untuk merindu. Aku wes ora peduli ~",0.0
1680,negatif,flaws on your face looks beautiful with a nice camera camera phone baling anjing hmmm,Flaws on your face looks beautiful with a nice camera. Dapat camera phone baling anjing.. hmmm,0.0
1681,negatif,anjing jilat teman belaiin teman teman dijelekin eh ntahlah,Jangan jadi anjing jilat sana sini . Depan temen belaiin temen . Temen dijelekin malah eh ntahlah,0.0
1682,positif,guinness book of world records anjing terkecil yang adalah seekor yorkshire terrier yang beratnya 2ons usia 2tahun,"Guinness Book Of World Records, anjing terkecil yg pernah ada adlh seekor Yorkshire Terrier yg beratnya hanya 2ons pada usia 2tahun",1.0
1683,negatif,cewek cantik putih mulus sexy sayang dulunya laki haha kaga lucu anjing,Ada cewek cantik putih mulus sexy sayang dulunya laki haha kaga lucu anjing,0.0
1684,negatif,sejenis anjing kamu,Sejenis anjing lah kau,0.0
1685,positif,dokter hewan anjing sakit bau telinganya,Dokter hewan memastikan apa anjing itu sakit atau tidak melalui keadaan dan bau di dalam telinganya.,1.0
1686,negatif,jangan percaya dengan orang suci macam anjing,"jgn pernah percaya dgn org, depan suci tapi belakang mcm anjing",0.0
1687,positif,anjing trah basenji satunya anjing menggonggong menyalak dunia,Anjing trah Basenji adalah satu-satunya anjing yang tidak menggonggong/menyalak di dunia.,1.0
1688,negatif,temenan saya elu pdkt kamu jadian pipi mimi putus anjing goblog,Temenan : gue elu | pdkt: aku lu | jadian: pipi mimi | putus: anjing goblog,0.0
1689,negatif,bising ah anjing,Bising ah anjing,0.0
1690,positif,nurani anjingmu kebanyakan makan anjing babi tingka lakumu tidak bedah bangsat,Nurani anjingmu kebanyakan makan anjing sama babi jadi tingka lakumu ngga bedah jauh bangsat,1.0
1691,negatif,anjing kamu biadal bangsat kamu ulama dirimu,Anjing lu biadal bangsat lu kira ulama seperti dirimu,0.0
1692,negatif,anjing,Kok anjing?!,0.0
1693,positif,anjing laut jalannya pakai perut,Anjing laut jalannya pake perut,1.0
1694,negatif,saya tidur berharap menang eh anjing tahunya pas bangun kalah tidak kntl,"Sama, gue juga Tidur.. dan berharap menang.. eh anjing, taunya pas bangun kalah. Apa ga kntl!",0.0
1695,positif,dikejar anjing pagi pagi nuhun,Dikejar anjing pagi-pagi. Nuhun.,1.0
1696,negatif,sekali2 memang kudu di kasih shock therapy anjing,Sekali2 emang kudu d kasih shock therapy itu anjing,0.0
1697,negatif,ya otak goblok apa2 dikaitin agama tetapi munafik anjing,"ya biasa lah otak goblok, apa2 dikaitin sama agama, tp dia sendiri munafik anjing..",0.0
1698,negatif,morning semoga baik2 saja deh maju kamu anjing,"Morning kalian.,moga kalian baik2 aja deh Maju Lu Sini Anjing",0.0
1699,negatif,woi akun anjing palalu pitak ygvkaya begitu kena pasal modar saja luh nyet cebong,Woi akun anjing palalu pitak sejak kapan ygvkaya gitu kena pasal ? Modar aja luh nyet cebong !,0.0
1700,positif,laika seekor anjing astronot angkasa dunia diluncurkan satelit bumi buatan 1957 pemerintah rusia,Laika adalah seekor anjing astronot luar angkasa pertama di dunia. diluncurkan satelit bumi buatan di tahun 1957 oleh pemerintah Rusia.,1.0
1701,negatif,hipokrit anjing hahahaha,Hipokrit anjing hahahaha,0.0
1702,negatif,tidak sok ngartis sih anjing sok cantik gaya kamu,"Ga usah sok ngartis sih anjing, jangan sok cantik banyak gaya lu.",0.0
1703,negatif,kaya anjing beraninya cewek,kaya anjing beraninya cuma sama cewe,0.0
1704,negatif,mantap anjing,Mantap anjing,0.0
1705,negatif,muka macam anjing,muka mcm anjing,0.0
1706,negatif,saja saya jejeritan anjing,BEGINI DOANG GW JEJERITAN ANJING,0.0
1707,negatif,anjing bangsat gobloq,anjing bangsat gobloq,0.0
1708,negatif,hdh tolong suka keluh friendless dikacangin dan sebagainya memandang rendah sudah jb tidak diwaro sadar kek anjing caper kamu bangsat hih geli,"Hdh itu tolong yang suka ngeluh friendless, dikacangin, dsb yang memandang rendah dirinya padahal udah di jb tapi gak diwaro sadar diri kek anjing caper lo bangsat hih geli.",0.0
1709,positif,binatang anjing gajah pintar memahami gerakan tangan manusia,"Dari semua binatang, hanya anjing dan gajah yang pintar memahami gerakan tangan manusia.",1.0
1710,negatif,malu malu anjing mah malu malu tetap jilat,"Malu malu anjing itu mah, malu malu tetep jilat sana sini.",0.0
